operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4620417,-99.1321904",500000,MXN,495594.19,26349.48,44,44,598.8518182,11363.63636,,,,http://cuauhtemoc.properati.com.mx/mkl1_venta_departamento_cuauhtemoc_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|Benito Juárez|Quintana Roo|México|,"21.110295031,-86.8460386992",7900000,MXN,7830390.83,416321.92,289,450,1440.560277,17555.55556,3,,,http://cancun.properati.com.mx/fl3f_venta_casa_cancun
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3803931,-99.1476908",2774618,MXN,2750170.03,146219.53,0,86,,32263,,,,http://benito-juarez.properati.com.mx/g0r0_venta_departamento_benito-juarez
sell,house,|Gustavo A. Madero|Distrito Federal|México|,,1090095,MXN,1080233.65,57433.27,,70,,15572.78571,,,,http://gustavo-a-madero.properati.com.mx/pepw_venta_casa_gustavo-a-madero_olivo_0_ana-leon
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.366738,-99.14554",1224000,MXN,1212927.25,64488.25,,57,,21473.68421,,,,http://benito-juarez.properati.com.mx/q7om_venta_departamento_benito-juarez_belgica_507_virginia-reyes
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.385853,-99.137921",1500000,MXN,1486782.95,79048.46,,70,,21428.57143,,,,http://benito-juarez.properati.com.mx/rcrc_venta_departamento_benito-juarez_elisa_353_adriana-marquez
sell,house,|Benito Juárez|Distrito Federal|México|,"19.3797119713,-99.1879928112",1710000,MXN,1694932.67,90115.25,0,0,,,,,,http://benito-juarez.properati.com.mx/qu09_venta_casa_benito-juarez_numecsa-sa-de-cv
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4482164,-99.1589625",3598000,MXN,3566296.98,189610.92,0,108,,33314.81481,,,,http://cuauhtemoc.properati.com.mx/li7w_venta_departamento_cuauhtemoc_modus-vivendi
sell,house,|Iztapalapa|Distrito Federal|México|,"19.357819,-99.054344",1120000,MXN,1109868.14,59008.86,,150,,7466.666667,,,,http://iztapalapa.properati.com.mx/m58u_venta_casa_iztapalapa_calle-dos-de-toribio-rodriguez_jose-camacho
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.347895,-99.187492",1953334,MXN,1936122.53,102938.7,,110,,17757.58182,,,,http://san-angel.properati.com.mx/r09k_venta_departamento_san-angel_av-insurgentes_2079_luis-munoz_elj
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.436738,-99.138619",875430,MXN,867510.46,46123.32,,81,,10807.77778,,,,http://cuauhtemoc.properati.com.mx/qb8y_venta_departamento_cuauhtemoc_-donceles_fortino-hernandez-guadarrama
sell,house,|Tabasco|Zacatecas|México|,"23.634501,-102.552788",5500000,MXN,5450245.5,289775.66,,373,,14745.30831,,,,http://tabasco-zacatecas.properati.com.mx/ok15_venta_casa_tabasco_residencial-real-campestre-circuito-jc-manjarrez-cluster-11-m1-15-el-country-_marbel-montuy-villegas
sell,house,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",4100000,MXN,4062910.22,216014.58,300,310,720.0486,13225.80645,2,,,http://cancun.properati.com.mx/b9gs_venta_casa_cancun
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.318662,-99.07476",560400,MXN,555330.36,29525.5,,50,,11208,,,,http://ano-de-juarez.properati.com.mx/q4ck_venta_departamento_ano-de-juarez_luis-echeveria_0_mariana-garcia-garrido
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,,1192000,MXN,1181496.93,62817.18,,436,,2733.944954,,,,http://gustavo-a-madero.properati.com.mx/qwpv_venta_departamento_gustavo-a-madero_cerrada-san-francisco-moreno_0_alberto-carrillo-mendez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.367424,-99.185753",3000000,MXN,2972861.16,158059.45,,92,,32608.69565,,,,http://benito-juarez.properati.com.mx/oig6_venta_departamento_benito-juarez_yael-reyes
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.318989,-99.094437",2800000,MXN,2774670.35,147522.15,,96,,29166.66667,,,,http://lomas-estrella.properati.com.mx/oh6f_venta_departamento_lomas-estrella_yessenia-torres
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.371745,-99.212281",454000,MXN,449892.92,23919.66,,50,,9080,,,,http://hogar-y-redencion.properati.com.mx/pihp_venta_departamento_hogar-y-redencion_gamaliel-cruz-cruz
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394358,-99.177444",3191000,MXN,3162133.16,168122.56,,63,,50650.79365,,,,http://benito-juarez.properati.com.mx/pq5w_venta_departamento_benito-juarez_inventario-inmobiliario-5
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4252346639,-99.0596008301",607000,MXN,601508.8,31980.69,62,,515.8175806,,,2,,http://venustiano-carranza.properati.com.mx/m8k1_venta_departamento_venustiano-carranza_portafolios-hipotecarios_7if
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.352333,-99.121169",1174515,MXN,1163889.91,61881.06,,60,,19575.25,,,,http://prado-churubusco.properati.com.mx/oh0b_venta_departamento_prado-churubusco_prol-calzada-de-la-viga_161_carlos-alvarez-corona
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.386789,-99.25879",12500000,MXN,12386921.49,658581.04,,550,,22727.27273,,,,http://cumbres-reforma.properati.com.mx/qvq4_venta_departamento_cumbres-reforma_bosque-de-canelos_0_isabel_e54
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4223,-99.228164",1370000,USD,25767645,1370000,,500,,2740,,,,http://reforma-social.properati.com.mx/i95n_venta_departamento_reforma-social_sierra-chalchui_1
sell,apartment,|Tulum|Quintana Roo|México|,"20.220276,-87.439021",191800,USD,3607470.3,191800,,79,,2427.848101,,,,http://tulum.properati.com.mx/q31b_venta_departamento_tulum_carretera-federal_0_realty-riviera
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",233500,USD,4391784.75,233500,80,80,2918.75,2918.75,,,,http://playa-del-carmen.properati.com.mx/d5ri_venta_departamento_playa-del-carmen
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,860450,USD,16183773.82,860450,172,170,5002.616279,5061.470588,,,,http://miguel-hidalgo-df.properati.com.mx/kol9_venta_departamento_miguel-hidalgo_lomeli-brokers
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.460913,-99.12858",300000,MXN,297356.55,15809.69,,55,,5454.545455,,,,http://cuauhtemoc.properati.com.mx/ra6h_venta_departamento_cuauhtemoc_verdi_12_pedro-mendoza
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.338589,-99.117762",1905000,MXN,1887766.82,100367.75,,75,,25400,,,,http://coyoacan.properati.com.mx/muyl_venta_departamento_coyoacan_av-taxquena_1938_casados-boutique-inmobiliaria
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.386033,-99.18296",1310000,MXN,1298149.31,69019.29,,70,,18714.28571,,,,http://benito-juarez.properati.com.mx/oo0o_venta_departamento_benito-juarez_av-patriotismo_512_ing-sanchez
sell,house,|Benito Juárez|Distrito Federal|México|,"19.375626,-99.15461",,,,,0,0,,,,,,http://benito-juarez.properati.com.mx/r07i_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|Tlalpan|Distrito Federal|México|,"19.249130897,-99.1566525819",3150000,MXN,3122244.47,166001.78,206,170,805.8338835,18529.41176,2,,,http://tlalpan.properati.com.mx/lrcu_renta_casa_tlalpan_trueba-de-torres-y-asociados-s-a-de-cv
sell,house,|Tlalpan|Distrito Federal|México|,"19.2995935,-99.2047923",10900000,MXN,10803957.12,574418.86,237,350,2423.70827,31142.85714,2,,,http://tlalpan.properati.com.mx/cpbw_venta_casa_tlalpan
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.46731,-99.133163",507750,MXN,503156.71,26751.56,,65,,7811.538462,,,,http://vallejo.properati.com.mx/memx_venta_departamento_vallejo_godard_molen
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4306069,-99.0949899",700000,MXN,693832.02,36889.28,62,62,594.9883871,11290.32258,,,,http://venustiano-carranza.properati.com.mx/dn99_venta_departamento_venustiano-carranza
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.2990233,-99.0436467",1509832,MXN,1496528.39,79566.6,0,121,,12477.95041,,,,http://tlahuac.properati.com.mx/gyb4_venta_departamento_tlahuac
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.440935,-99.188522",3700000,MXN,3667398.13,194986.21,60,60,3249.770167,61666.66667,,,,http://miguel-hidalgo-df.properati.com.mx/p0hi_venta_departamento_miguel-hidalgo_casabonita-inmobiliaria
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.366738,-99.14554",1214000,MXN,1203017.8,63961.39,,70,,17342.85714,,,,http://benito-juarez.properati.com.mx/p3mq_venta_departamento_benito-juarez_belgica_507_ricardo-bahena-leyte
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.343558,-99.15189",1282666,MXN,1271062.63,67579.16,,60,,21377.76667,,,,http://parque-san-andres.properati.com.mx/ohyt_venta_departamento_parque-san-andres_inglaterra_137_gabriela-vega
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.472155,-99.161186",1775000,MXN,1758942.7,93518.5,,65,,27307.69231,,,,http://azcapotzalco.properati.com.mx/ny0j_venta_departamento_azcapotzalco_jorge-trejo_c56
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.35782,-99.149406",1295000,MXN,1283284.95,68228.99,,90,,14388.88889,,,,http://benito-juarez.properati.com.mx/pfk9_venta_departamento_benito-juarez_filipinas_1225_claudia-salinas
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.47517,-99.152534",2361198,MXN,2339837.96,124403.22,,63,,37479.33333,,,,http://azcapotzalco.properati.com.mx/q65t_venta_departamento_azcapotzalco_jorge-trejo_c56
sell,house,|Benito Juárez|Quintana Roo|México|,"21.082655,-86.857162",6500000,MXN,6441199.16,342462.14,900,400,380.5134889,16250,,,,http://cancun.properati.com.mx/r7bc_venta_casa_cancun_rivero-y-asociados
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.446829,-99.159454",3095000,MXN,3067001.65,163064.66,,65,,47615.38462,,,,http://cuauhtemoc.properati.com.mx/pesc_venta_departamento_cuauhtemoc_inventario-inmobiliario-7
sell,apartment,|Tlalpan|Distrito Federal|México|,,1875000,MXN,1858038.11,98787.15,,75,,25000,,,,http://lomas-de-padierna.properati.com.mx/l97f_venta_departamento_lomas-de-padierna_avenida-picacho_berenice-trejo
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.140179,-86.828308",2980000,MXN,2953042.08,157005.72,,170,,17529.41176,,,,http://benito-juarez-quintana-roo.properati.com.mx/qvgb_venta_departamento_benito-juarez_av-acanceh_ernestina-nunez-romero
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.397523,-99.161493",2323333,MXN,2302861.39,122437.27,,175,,13276.18857,,,,http://benito-juarez.properati.com.mx/r3mj_venta_departamento_benito-juarez_gabriel-mancera_130_remate-bancario_e2b
sell,house,|Benito Juárez|Distrito Federal|México|,"19.394358,-99.177444",,,,,0,0,,,,,,http://benito-juarez.properati.com.mx/qzjh_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.372248,-99.133377",1074852,MXN,1065381.15,56643.6,,75,,14331.36,,,,http://zacahuitzco.properati.com.mx/rcjp_venta_departamento_zacahuitzco_bretana_158_pedro-mendoza
sell,house,|Solidaridad|Quintana Roo|México|,"20.6376840173,-87.0701050758",270000,USD,5078295,270000,0,284,,950.7042254,,,,http://playa-del-carmen.properati.com.mx/mbpb_venta_casa_playa-del-carmen_gekco-caribbean-sa-de-cv
sell,house,|Cancún|Benito Juárez|Quintana Roo|México|,,1800000,MXN,1783716.69,94835.67,87,,1090.065172,,,2,,http://supermanzana-20-centro.properati.com.mx/nsyn_venta_casa_cancun_alfa-inmobiliaria-vivendi
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3499358,-99.2906864",2900000,MXN,2874447.19,152827.03,0,78,,37179.48718,,,,http://cuajimalpa-de-morelos.properati.com.mx/i0tt_venta_departamento_cuajimalpa-de-morelos
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.355751,-99.299347",9350000,MXN,9267614.52,492735.44,332,442,1484.142892,21153.84615,,,,http://cuajimalpa-de-morelos.properati.com.mx/qc6d_venta_casa_cuajimalpa-de-morelos_next-home
sell,house,|Villa García|Zacatecas|México|,,970000,MXN,961224.94,51105.88,,200,,4850,,,,http://villa-garcia.properati.com.mx/qbiu_venta_casa_villa-garcia_21-de-marzo_sofia-alcaraz
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3445588,-99.1864442",12870000,MXN,12756598.79,678235.84,121,281,5605.254876,45800.71174,,,,http://alvaro-obregon.properati.com.mx/p7sz_venta_casa_alvaro-obregon_villela-y-asociados
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4244082,-99.0633288",615000,MXN,609436.4,32402.18,62,,522.6158065,,,2,,http://venustiano-carranza.properati.com.mx/m8jy_venta_departamento_venustiano-carranza_portafolios-hipotecarios_7if
sell,house,|Benito Juárez|Distrito Federal|México|,"19.391252,-99.168867",4914483,MXN,4871180.12,258988.23,,250,,19657.932,,,,http://benito-juarez.properati.com.mx/r49x_venta_casa_benito-juarez_providencia_716_remate-bancario_e2b
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1588598388,-86.801122427",1800000,USD,33855300,1800000,460,556,3913.043478,3237.410072,2,,,http://cancun.properati.com.mx/coxh_venta_casa_cancun
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.435453,-99.180822",2563333,MXN,2540746.59,135085.02,,166,,15441.76506,,,,http://miguel-hidalgo-df.properati.com.mx/r4bf_venta_departamento_miguel-hidalgo_thiers_223_remate-bancario_e2b
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3433819873,-99.2426288349",7800000,MXN,7729439.02,410954.57,300,,1369.848567,,,,,http://lomas-de-guadalupe.properati.com.mx/r7jg_venta_casa_lomas-de-guadalupe_grupo-arvi
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,1256606,USD,23634873.95,1256606,206,177,6100.029126,7099.468927,,,,http://miguel-hidalgo-df.properati.com.mx/crrm_venta_departamento_miguel-hidalgo
sell,house,|Solidaridad|Quintana Roo|México|,"20.613375,-87.089897",549000,USD,10325866.5,549000,397,320,1382.871537,1715.625,,,,http://playa-del-carmen.properati.com.mx/ol0h_venta_casa_playa-del-carmen_loretto-bienes-raices
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.403014,-99.158422",3800000,MXN,3765624.01,200208.63,,87,,43678.16092,,,,http://benito-juarez.properati.com.mx/mzhg_venta_departamento_benito-juarez_enrique-rebsamen_1_lorena-kuri
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3604024,-99.1497664",1746000,MXN,1730205.2,91990.6,,64,,27281.25,,2,,http://benito-juarez.properati.com.mx/o2x0_venta_departamento_benito-juarez_moran-mexico-property
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.37197,-99.175052",1560000,MXN,1545887.73,82190.91,,60,,26000,,,,http://benito-juarez.properati.com.mx/plxz_venta_departamento_benito-juarez_patricio-sanz_1547_jose-marquez-torres
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.33923,-99.218987",2800000,MXN,2774670.35,147522.15,,83,,33734.93976,,,,http://olivar-de-los-padres.properati.com.mx/pp6a_venta_departamento_olivar-de-los-padres_inventario-inmobiliario-8
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.428622,-99.14602",1515000,MXN,1501294.84,79820.02,,125,,12120,,,,http://cuauhtemoc.properati.com.mx/odk1_venta_departamento_cuauhtemoc_luis-moya_101_laura-ramirez_dad
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.443178,-99.20237",3038000,MXN,3010517.28,160061.53,,95,,31978.94737,,,,http://miguel-hidalgo-df.properati.com.mx/pmbi_venta_departamento_miguel-hidalgo_lago-neuchatel_10_jose-camacho
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.385472,-99.256456",4016666,MXN,3981274,211674.19,,290,,13850.57241,,,,http://lomas-de-vista-hermosa.properati.com.mx/r3r4_venta_departamento_lomas-de-vista-hermosa_bosques-de-los-tabachines_204_remate-bancario_e2b
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394628,-99.143842",1400000,MXN,1387335.08,73761.07,,74,,18918.91892,,,,http://benito-juarez.properati.com.mx/o0uz_venta_departamento_benito-juarez_xola_61_alejandro-ramirez-santiago_bq6
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.311038,-99.101601",390000,MXN,386471.79,20547.72,,65,,6000,,,,http://coyoacan.properati.com.mx/o921_venta_departamento_coyoacan_elvira-vargas_188_edmundo-pardavell-juarez
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3470575,-99.2965778",160000000,MXN,158552596.7,8429837.4,350,350,24085.24971,457142.8571,,,,http://contadero.properati.com.mx/ozfp_renta_departamento_contadero_livemexico
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.401079,-99.24807",1500000,USD,28212750,1500000,0,410,,3658.536585,,,,http://miguel-hidalgo-df.properati.com.mx/njbb_venta_departamento_miguel-hidalgo_bh-bienes-raices
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.368264,-99.15925",2800000,MXN,2774670.35,147522.15,,87,,32183.90805,,,,http://benito-juarez.properati.com.mx/pwrb_venta_departamento_benito-juarez_grupo-inmobiliario-progreso-inmobiliario-progreso
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.493973,-99.130394",10104294,MXN,10012887.79,532359.72,,100,,101042.94,,,,http://gustavo-a-madero.properati.com.mx/pelc_venta_casa_gustavo-a-madero_manahua_15_ana-leon
sell,house,|Solidaridad|Quintana Roo|México|,"20.634902703,-87.093088647",4700000,MXN,4657482.46,247626.47,312,526,793.6745833,8935.361217,3,,,http://playa-del-carmen.properati.com.mx/b64a_venta_casa_playa-del-carmen
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.346609,-99.072311",1150000,MXN,1139596.67,60589.45,,65,,17692.30769,,,,http://los-angeles.properati.com.mx/pifi_venta_departamento_los-angeles_inventario-inmobiliario-5
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3499358,-99.2906864",3100000,MXN,3072685.02,163366.83,0,78,,39743.58974,,,,http://cuajimalpa-de-morelos.properati.com.mx/hxti_venta_departamento_cuajimalpa-de-morelos
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,7850000,MXN,7780831.37,413686.97,206,206,2008.189175,38106.79612,,,,http://miguel-hidalgo-df.properati.com.mx/m3m0_venta_departamento_miguel-hidalgo_grupo-bosques-bienes-raices
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",950000,MXN,941629.12,50064.02,0,86,,11046.51163,,,,http://playa-del-carmen.properati.com.mx/brk1_venta_departamento_playa-del-carmen
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.377171,-99.188503",1710000,MXN,1694530.74,90093.88,,70,,24428.57143,,,,http://benito-juarez.properati.com.mx/qckh_venta_departamento_benito-juarez_miguel-angel_23_carlos-alvarez-corona
sell,house,|Venustiano Carranza|Distrito Federal|México|,"19.444992,-99.108269",1920000,MXN,1902630.99,101158.04,,312,,6153.846154,,,,http://venustiano-carranza.properati.com.mx/q45n_venta_casa_venustiano-carranza_litografias_0_mariana-garcia-garrido
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.317698,-99.061256",850000,MXN,842310.64,44783.51,,50,,17000,,,,http://lomas-de-san-lorenzo.properati.com.mx/nzk5_venta_departamento_lomas-de-san-lorenzo_inventario-inmobiliario-3
sell,house,|Coyoacán|Distrito Federal|México|,"19.3471142162,-99.1543257236",4800000,MXN,4757705.81,252955.09,153,255,1653.301242,18823.52941,,,,http://barrio-san-lucas.properati.com.mx/nr0m_venta_casa_barrio-san-lucas_redhabitat-servicios-inmobiliarios-profesionales-s-a-de-c-v
sell,house,|Benito Juárez|Distrito Federal|México|,"19.359983,-99.158066",,,,,0,0,,,,,,http://benito-juarez.properati.com.mx/r2bg_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.430132,-99.169144",8350000,MXN,8274463.46,439932.13,,147,,56802.72109,,,,http://cuauhtemoc.properati.com.mx/oi94_venta_departamento_cuauhtemoc_inventario-inmobiliario-5
sell,apartment,|Benito Juárez|Distrito Federal|México|,,2008500,MXN,1990802.42,105845.89,,65,,30900,,,,http://benito-juarez.properati.com.mx/qwkp_venta_departamento_benito-juarez_jorge-trejo_c56
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.401079,-99.24807",760000,USD,14294460,760000,,480,,1583.333333,,,,http://miguel-hidalgo-df.properati.com.mx/phdr_venta_casa_miguel-hidalgo_bosque-de-ombues_mariscal-real-estate-mexico_28f
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.488564,-99.106194",,,,,0,0,,,,,,http://gustavo-a-madero.properati.com.mx/r748_venta_casa_gustavo-a-madero_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.461966,-99.093056",3340000,MXN,3309785.34,175972.85,,432,,7731.481481,,,,http://gustavo-a-madero.properati.com.mx/lntu_venta_casa_gustavo-a-madero_av-541_0_luz-del-carmen-contreras-zepeda
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3977319,-99.1472551",3858835,MXN,3928790.01,208883.75,106,,1970.601415,,,,,http://benito-juarez.properati.com.mx/nvf4_venta_departamento_benito-juarez_cumbres
sell,house,|Solidaridad|Quintana Roo|México|,"20.670995,-87.116604",140000,MXN,138733.37,7376.1,,56,,2500,,,,http://solidaridad-quintana-roo.properati.com.mx/q51l_venta_casa_solidaridad_pavo-real_2_randy-moreno
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.388044,-99.185753",1796930,MXN,1780674.42,94673.92,,116,,15490.77586,,,,http://benito-juarez.properati.com.mx/lkq2_venta_departamento_benito-juarez_avenida-revolucion_0_beatriz-caballero-rodriguez_8g7
sell,house,|Iztapalapa|Distrito Federal|México|,"19.362488,-99.108269",2050000,MXN,2031455.11,108007.29,,250,,8200,,,,http://iztapalapa.properati.com.mx/m5yt_venta_casa_iztapalapa_sandra-susana-diaz-alcantara
sell,apartment,|Solidaridad|Quintana Roo|México|,,820000,MXN,812774.71,43213.16,68,60,635.4876471,13666.66667,,,,http://playa-del-carmen.properati.com.mx/cxi0_venta_departamento_playa-del-carmen
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6133752,-87.0898943",129000,USD,2426296.5,129000,90,0,1433.333333,,,,,http://playa-del-carmen.properati.com.mx/ndvs_venta_departamento_playa-del-carmen_ruiz-barton-properties_d69
sell,house,|Tlalpan|Distrito Federal|México|,"19.284672,-99.220367",6514520,MXN,6455587.85,343227.15,,988,,6593.643725,,,,http://heroes-de-padierna-tlalpan.properati.com.mx/md5o_venta_casa_heroes-de-padierna_bercal_396_mariana-garcia-garrido
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.473693,-99.164851",829333,MXN,821830.44,43694.63,,60,,13822.21667,,,,http://hogares-ferrocarrileros.properati.com.mx/p6o3_venta_departamento_hogares-ferrocarrileros_ferrocarril-central_594_adami-delgadillo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.364967,-99.1428406",3464920,MXN,3434389.59,182597.74,100,100,1825.9774,34649.2,,,,http://benito-juarez.properati.com.mx/cpc3_venta_departamento_benito-juarez
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.422817,-99.058911",521690,MXN,516970.61,27486.01,,50,,10433.8,,,,http://venustiano-carranza.properati.com.mx/pfzo_venta_departamento_venustiano-carranza_tenochtitlan_100_victor-alberto-ramirez-diaz
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6514788249,-87.0468020439",475000,USD,8934037.5,475000,171,171,2777.777778,2777.777778,,,,http://playa-del-carmen.properati.com.mx/coo1_venta_departamento_playa-del-carmen
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.409759,-99.181234",6554900,MXN,6495602.55,345354.63,,101,,64900,,,,http://cuauhtemoc.properati.com.mx/kz21_venta_departamento_cuauhtemoc_chicontepec-55_55_suri-bienes-raices
sell,house,|Gustavo A. Madero|Distrito Federal|México|,,1000000,MXN,990953.65,52686.48,,120,,8333.333333,,,,http://gustavo-a-madero.properati.com.mx/mr5i_venta_casa_gustavo-a-madero_valle-del-don_0_alejandra-bonifacio-munoz
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.517549,-99.141059",821600,MXN,814360.65,43297.48,,90,,9128.888889,,,,http://la-purisima-ticoman.properati.com.mx/r0h3_venta_casa_la-purisima-ticoman_escuadron-201_57_patricia-macias
sell,house,|Coyoacán|Distrito Federal|México|,"19.328833,-99.133163",1649914,MXN,1634988.29,86928.16,,160,,10311.9625,,,,http://avante.properati.com.mx/qv8e_venta_casa_avante_retorno-17_24_josefina-diosdado-barron
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.406622,-99.124168",1990000,MXN,1971997.87,104846.1,,88,,22613.63636,,,,http://venustiano-carranza.properati.com.mx/p5ni_venta_departamento_venustiano-carranza_inventario-inmobiliario-6
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.082655,-86.857162",2365100,MXN,2343704.61,124608.8,300,120,415.3626667,19709.16667,,,,http://cancun.properati.com.mx/ddt2_venta_departamento_cancun
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.341081,-99.207597",2380000,MXN,2359029.02,125423.56,,253,,9407.114625,,,,http://olivar-de-los-padres.properati.com.mx/qx1z_venta_casa_olivar-de-los-padres_avenida-toluca_0_viviane-nr
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.323066,-99.1393153",3250000,MXN,3221363.2,171271.67,74,74,2314.482027,43918.91892,,,,http://pueblo-de-san-pablo-tepetlapa.properati.com.mx/ctkb_venta_departamento_pueblo-de-san-pablo-tepetlapa
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.361993,-99.137782",1030000,MXN,1020924.25,54279.94,,90,,11444.44444,,,,http://banjidal.properati.com.mx/r48a_venta_departamento_banjidal_cascada_809_laura-ramirez_dad
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,2108620,USD,39659979.27,2108620,482,482,4374.73029,4374.73029,,,,http://miguel-hidalgo-df.properati.com.mx/cfdq_venta_departamento_miguel-hidalgo
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.538431,-99.143669",624000,MXN,618355.01,32876.36,,54,,11555.55556,,,,http://gustavo-a-madero.properati.com.mx/omun_venta_departamento_gustavo-a-madero_gabriel-guerra_67_adami-delgadillo
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.406489,-99.133375",635728,MXN,630126.31,33502.21,,75,,8476.373333,,,,http://iztacalco.properati.com.mx/r19m_venta_departamento_iztacalco_marcos-carrillo_154_ivonne-santillan
